pc,pole,trait,target_pearson_r,target_abs_r,specificity_margin,pc1_6_concentration_fraction,target_is_largest_probability,is_pc_associated,is_primary_pc_defining,is_pareto_frontier,dominated_by_count,dominated_by_traits
PC4,positive,inspirational,0.01717382133733868,0.01717382133733868,-0.8101337481166839,0.00033824169496184987,0.0,False,False,False,60,accessible;accommodating;agreeable;altruistic;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;forgiving;formal;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;methodical;mischievous;moderate;naive;nonchalant;optimistic;patient;playful;pluralist;practical;prescriptive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;reverent;serene;stoic;structuralist;submissive;tactful;traditional;understated;utilitarian
PC4,positive,literal,0.48915354465557387,0.48915354465557387,-0.32922308109832527,0.24780571742078064,0.0,False,False,False,2,avoidant;understated
PC4,positive,materialist,0.27955051934450903,0.27955051934450903,-0.5229757568974968,0.07994989131351962,0.0,False,False,False,8,avoidant;deferential;descriptive;literal;naive;reductionist;traditional;understated
PC4,positive,methodical,0.10491034545213505,0.10491034545213505,-0.7976568557248787,0.011062714151493765,0.0,False,False,False,42,accommodating;agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;submissive;tactful;traditional;understated;utilitarian
PC4,positive,meticulous,0.00568593377752014,0.00568593377752014,-0.7317529017732733,3.272679411869544e-05,0.0,False,False,False,50,accessible;accommodating;agreeable;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;neurotic;nonchalant;optimistic;patient;pluralist;prescriptive;quantitative;reductionist;regulatory;reserved;serene;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,mischievous,0.029182249620145338,0.029182249620145338,-0.8014108379604592,0.0008637472014868399,0.0,False,False,False,57,accessible;accommodating;agreeable;altruistic;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;forgiving;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;methodical;moderate;naive;nonchalant;optimistic;patient;playful;pluralist;practical;prescriptive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;reverent;serene;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,moderate,0.23658163098724488,0.23658163098724488,-0.5843300102302746,0.05688508150208931,0.0,False,False,False,10,avoidant;deferential;descriptive;grounded;literal;materialist;naive;reductionist;traditional;understated
PC4,positive,naive,0.314161248745726,0.314161248745726,-0.28511968245060476,0.10158169058710449,0.002,False,False,False,4,avoidant;reductionist;traditional;understated
PC4,positive,neurotic,0.011851030114863327,0.011851030114863327,-0.7065742830562582,0.00014398702499269294,0.0,False,False,False,44,accessible;accommodating;agreeable;anthropocentric;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;nonchalant;patient;pluralist;prescriptive;quantitative;reductionist;regulatory;reserved;stoic;submissive;tactful;traditional;understated
PC4,positive,nonchalant,0.04027011498603274,0.04027011498603274,-0.6210056892537683,0.0016514538023074295,0.0,False,False,False,30,accommodating;agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;efficient;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;tactful;traditional;understated
PC4,positive,nostalgic,0.08459218971187744,0.08459218971187744,-0.8556850480222503,0.007447238720136984,0.0,False,False,False,49,accessible;accommodating;agreeable;altruistic;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;factual;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;methodical;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;ritualistic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,nurturing,0.05425923223505212,0.05425923223505212,-0.893331051042735,0.003077056066855973,0.0,False,False,False,54,accessible;accommodating;agreeable;altruistic;analytical;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;experiential;factual;flexible;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;methodical;moderate;naive;nostalgic;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;ritualistic;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,optimistic,0.13955800198221596,0.13955800198221596,-0.7246468904796732,0.02090007476209803,0.0,False,False,False,31,agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;quantitative;reductionist;regulatory;submissive;tactful;traditional;understated
PC4,positive,patient,0.04424067890783773,0.04424067890783773,-0.6683078370909765,0.001980570242102861,0.0,False,False,False,33,accommodating;agreeable;avoidant;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;detached;diplomatic;efficient;flexible;flippant;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;stoic;submissive;tactful;traditional;understated
PC4,positive,pedantic,0.0025764849203614407,0.0025764849203614407,-0.7013751562266793,6.7888423050350805e-06,0.0,False,False,False,43,accommodating;agreeable;anthropocentric;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;nonchalant;patient;pluralist;prescriptive;quantitative;reductionist;regulatory;reserved;stoic;submissive;tactful;traditional;understated
PC4,positive,playful,0.04416181341413028,0.04416181341413028,-0.7875166285567499,0.0019822492939346485,0.0,False,False,False,49,accessible;accommodating;agreeable;altruistic;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,pluralist,0.17718094681074628,0.17718094681074628,-0.6063175973569478,0.034548127703314876,0.0,False,False,False,20,agreeable;avoidant;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;grounded;literal;materialist;moderate;naive;prescriptive;reductionist;regulatory;submissive;traditional;understated
PC4,positive,practical,0.1611406064925631,0.1611406064925631,-0.7434635153648559,0.027893136380954826,0.0,False,False,False,25,agreeable;avoidant;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;quantitative;reductionist;regulatory;submissive;traditional;understated
PC4,positive,prescriptive,0.1883660201153116,0.1883660201153116,-0.4872129515373572,0.039301810008747995,0.0,False,False,False,8,avoidant;collectivistic;grounded;literal;naive;reductionist;traditional;understated
PC4,positive,problem_solving,0.043538542063691496,0.043538542063691496,-0.7743266152656411,0.002089014855318305,0.0,False,False,False,48,accessible;accommodating;agreeable;altruistic;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;rationalist;reductionist;regulatory;reserved;reverent;stoic;submissive;tactful;traditional;understated;utilitarian
PC4,positive,quantitative,0.16770633640173105,0.16770633640173105,-0.6942772890144697,0.028649079861849266,0.0,False,False,False,22,agreeable;avoidant;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;fundamentalist;grounded;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;traditional;understated
PC4,positive,rationalist,0.11639180952773269,0.11639180952773269,-0.758357230653779,0.013601211908866097,0.0,False,False,False,38,agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;reductionist;regulatory;reserved;submissive;tactful;traditional;understated;utilitarian
PC4,positive,reductionist,0.4248072005081718,0.4248072005081718,-0.22420313979492923,0.1908373868541194,0.002,False,False,False,2,avoidant;understated
PC4,positive,regulatory,0.23216139373979278,0.23216139373979278,-0.5838433801910119,0.055849321532372015,0.0,False,False,False,10,avoidant;deferential;descriptive;grounded;literal;materialist;naive;reductionist;traditional;understated
PC4,positive,reserved,0.1336769043423904,0.1336769043423904,-0.6874244531138847,0.018036745733862006,0.0,False,False,False,29,agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;pluralist;prescriptive;reductionist;regulatory;submissive;tactful;traditional;understated
PC4,positive,resilient,0.012134243874691022,0.012134243874691022,-0.7976382109940288,0.00015172351766112088,0.0,False,False,False,60,accessible;accommodating;agreeable;altruistic;anthropocentric;avoidant;calm;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;forgiving;formal;formalist;fundamentalist;goofy;gregarious;grounded;humble;literal;materialist;moderate;naive;nonchalant;optimistic;patient;playful;pluralist;practical;prescriptive;problem_solving;quantitative;rationalist;reductionist;regulatory;reserved;reverent;serene;serious;stoic;structuralist;submissive;tactful;traditional;understated;utilitarian
PC4,positive,reverent,0.12157564790007737,0.12157564790007737,-0.7659664542760714,0.01521319870290925,0.0,False,False,False,38,agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;detached;diplomatic;dispassionate;flexible;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;reductionist;regulatory;reserved;submissive;tactful;traditional;understated;utilitarian
PC4,positive,ritualistic,0.12769634703032054,0.12769634703032054,-0.8169239114489386,0.016861669929123566,0.0,False,False,False,35,agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;data_driven;deferential;descriptive;diplomatic;formalist;fundamentalist;grounded;humble;literal;materialist;moderate;naive;optimistic;pluralist;practical;prescriptive;quantitative;reductionist;regulatory;reserved;submissive;tactful;traditional;understated;utilitarian
PC4,positive,serene,0.03808139588159574,0.03808139588159574,-0.7078813591698262,0.0014834427033188925,0.0,False,False,False,43,accessible;accommodating;agreeable;avoidant;cautious;chill;closure_seeking;collaborative;collectivistic;conciliatory;concise;convergent;deferential;descriptive;detached;diplomatic;dispassionate;efficient;essentialist;flexible;flippant;formalist;fundamentalist;goofy;grounded;humble;literal;materialist;moderate;naive;nonchalant;patient;pluralist;prescriptive;quantitative;reductionist;regulatory;reserved;stoic;submissive;tactful;traditional;understated
