permutation_index,seed,global_max_fisher_z,global_max_back_transformed_r,global_maximizing_K,stable_K456_max_fisher_z,stable_K456_max_back_transformed_r,stable_K456_maximizing_K,MFamily_A_max_r,MFamily_B_max_r,MFamily_C_max_r,MFamily_D_max_r
8319,2026091304,0.215352927596,0.212084415063,10,0.171738994304,0.17007023958,6,0.177791056611,0.281811467166,0.253454450566,0.222470290382
8320,2026091304,0.231610676785,0.227556183952,7,0.205603542378,0.202754559561,6,0.243194677822,0.212213002699,0.21348079787,0.282458703987
8321,2026091304,0.212634898948,0.209487151998,10,0.140475544433,0.139558761212,6,0.199304842365,0.324726096825,0.307215411568,0.159845829512
8322,2026091304,0.226541091507,0.222743600368,10,0.202278010217,0.199563598274,6,0.245953285606,0.209588676503,0.266596207095,0.280410405436
8323,2026091304,0.215773028369,0.212485584021,8,0.15768448838,0.156390447128,6,0.209387051014,0.37003957868,0.145016049799,0.152161391353
8324,2026091304,0.196529646993,0.194037889203,10,0.142778010791,0.14181565405,6,0.142540452131,0.309813876557,0.203716509277,0.164115857216
8325,2026091304,0.155836043704,0.154586692286,10,0.127096863767,0.126416899142,6,0.134145357565,0.178354976154,0.218334282894,0.154848193622
8326,2026091304,0.193688588521,0.191302297881,10,0.168755220415,0.167171305563,5,0.182743116272,0.205394262699,0.261875845404,0.167241265759
8327,2026091304,0.21351613836,0.210329562602,7,0.183133448934,0.181113244613,6,0.167115159676,0.25777591196,0.350654448715,0.149151442411
8328,2026091304,0.29402478033,0.28583499862,8,0.232165858528,0.228082550823,5,0.286744448839,0.345624577556,0.238433757937,0.270594082266
8329,2026091304,0.208217164618,0.205259404249,8,0.175829215384,0.174039372408,4,0.286597405102,0.193660333016,0.216530520548,0.162206693864
8330,2026091304,0.236517590812,0.232203782253,10,0.211607732524,0.208504851611,5,0.146491703993,0.267062621065,0.380592278932,0.435145042414
8331,2026091304,0.318165470437,0.307847189021,10,0.258256014114,0.252663601625,6,0.448997660961,0.301627137406,0.285169977329,0.278412408583
8332,2026091304,0.268931035586,0.262629882,10,0.158796043959,0.157474627395,6,0.310298160049,0.282838604982,0.253842647499,0.236076973079
8333,2026091304,0.251335245397,0.246173401825,10,0.210026751591,0.206992105271,6,0.238997560332,0.404578053352,0.21476369027,0.207349395478
8334,2026091304,0.221178391974,0.217640923358,8,0.183668815872,0.181631000189,5,0.255363173743,0.25427149636,0.284028006458,0.14182406131
8335,2026091304,0.189957043154,0.187704762858,8,0.136042565917,0.135209460004,6,0.273577016629,0.208332714658,0.246298594751,0.201653126019
8336,2026091304,0.18167131008,0.179698693265,10,0.180020448592,0.178100668155,6,0.229442145102,0.18016294343,0.258254648579,0.151640139417
8337,2026091304,0.195485725192,0.19303306862,8,0.181761066185,0.179785549599,5,0.221768753841,0.300741464595,0.10042641133,0.202847386201
8338,2026091304,0.175966456212,0.174172453072,7,0.120972734497,0.120386047355,4,0.153885795451,0.0993875497434,0.337956805304,0.1566444715
8339,2026091304,0.214250190198,0.211031032641,10,0.170501775601,0.168868553811,6,0.234902934577,0.245696801249,0.151732249549,0.254430951973
8340,2026091304,0.181434784526,0.17946979578,10,0.153084002955,0.151899280662,5,0.291345672145,0.253527157565,0.200648859515,0.194728561764
8341,2026091304,0.179741394797,0.177830452481,10,0.144271207138,0.143278508851,5,0.174264258392,0.197288229209,0.174617349195,0.203226681503
8342,2026091304,0.168904667794,0.167316572819,10,0.12451875111,0.123879166435,5,0.131872527261,0.228121333388,0.242930223052,0.12410037919
8343,2026091304,0.319279337721,0.308855149176,10,0.269858023272,0.263492720906,5,0.361544716009,0.39926913192,0.243568211479,0.324024959789
8344,2026091304,0.219330966314,0.215880299864,10,0.145903793955,0.144877205353,6,0.222023312249,0.343310564323,0.13035951365,0.224767294748
8345,2026091304,0.165102803682,0.163618806879,10,0.126030009967,0.125366953775,5,0.167798542555,0.142339550905,0.27857836844,0.131501006028
8346,2026091304,0.171328564995,0.169671653681,8,0.159069862106,0.157741643808,4,0.136059250327,0.184731031277,0.128758494882,0.259160152884
8347,2026091304,0.316331157021,0.306185776973,8,0.274466453105,0.267775963355,6,0.332998049862,0.339574601004,0.402985061689,0.326082454742
8348,2026091304,0.277145722501,0.270261329449,10,0.202100560778,0.199393209838,6,0.357637992466,0.346606422523,0.299433163959,0.186554833101
8349,2026091304,0.296957168946,0.288525543387,8,0.231513764326,0.227464287771,6,0.392997456351,0.316056803155,0.250642189677,0.380344704221
8350,2026091304,0.147249473005,0.146194381812,7,0.139037642372,0.138148582652,6,0.100391490219,0.118184608968,0.26355218962,0.136008256852
8351,2026091304,0.216064897867,0.212764258286,6,0.216064897867,0.212764258286,6,0.166901054319,0.319780270294,0.17135391062,0.250402066026
8352,2026091304,0.280741477674,0.273591196106,5,0.280741477674,0.273591196106,5,0.220922238034,0.414864100102,0.317414398264,0.158988151895
8353,2026091304,0.161573847574,0.160182354903,10,0.114830744657,0.114328669432,5,0.143018207207,0.247046593245,0.190794831608,0.16161259667
8354,2026091304,0.159320913223,0.157986438465,10,0.0895679485212,0.0893291974798,5,0.132377545461,0.175463811241,0.203840329002,0.188140700207
8355,2026091304,0.272190868087,0.26566226248,8,0.187576301857,0.185406879877,6,0.284042059676,0.438624884063,0.185222169661,0.266149874461
8356,2026091304,0.383725555479,0.365938520218,10,0.32523764632,0.314235121579,6,0.414873487166,0.249915499744,0.507162765405,0.29948871634
8357,2026091304,0.30164643942,0.292818606342,10,0.259836005229,0.254142136382,6,0.344706265019,0.34692078523,0.277811246301,0.344644143516
8358,2026091304,0.200571950378,0.197924927018,10,0.191352896205,0.189051082089,6,0.23096699848,0.13044063802,0.257826332354,0.202438863696
8359,2026091304,0.217976490627,0.214588571656,8,0.150120417074,0.14900277933,6,0.28915368977,0.236393565069,0.225781123186,0.147997346929
8360,2026091304,0.239959188548,0.235457201048,10,0.202511213097,0.199787503278,6,0.193065500214,0.108885443478,0.480303039751,0.200520823506
8361,2026091304,0.252127871606,0.246917848406,10,0.199529622347,0.196923225143,5,0.311086483168,0.174561538932,0.338477696661,0.304932361665
8362,2026091304,0.166310123352,0.164793572623,8,0.13018314756,0.129452666248,6,0.100383490008,0.232014792608,0.300125064147,0.118335810386
8363,2026091304,0.212773111288,0.209619295081,8,0.169993052964,0.168374295791,5,0.209062584399,0.19968829514,0.289451061225,0.225873280236
8364,2026091304,0.20065209229,0.198001928207,10,0.187213816431,0.185056831634,6,0.205739787707,0.181837992692,0.100842968666,0.333410000116
8365,2026091304,0.119174064186,0.118613062813,8,0.115015861579,0.114511362814,4,0.0967665349208,0.10361880066,0.134234579248,0.221393435429
8366,2026091304,0.243491983065,0.238791349817,7,0.185222514782,0.183133017773,6,0.193587335287,0.375671420014,0.32105698384,0.23280670642
8367,2026091304,0.218016418232,0.214626660338,10,0.160058597157,0.158705626071,6,0.152872973766,0.175957610893,0.290203879404,0.415192627211
8368,2026091304,0.262387884364,0.256527641898,10,0.122599044692,0.121988472617,5,0.330530191849,0.209701490137,0.167431451244,0.315470124994
8369,2026091304,0.300883402661,0.292120838674,10,0.198502498747,0.195935732732,6,0.274966603521,0.314211826267,0.358663844332,0.399299704684
8370,2026091304,0.243125337138,0.238445580264,8,0.195955194413,0.1934850036,6,0.359167190859,0.196070944751,0.330184346352,0.149357177964
8371,2026091304,0.213704233158,0.210509329249,10,0.136925265247,0.136075918544,6,0.229485659636,0.2217010866,0.205950235278,0.208847042215
8372,2026091304,0.238560351436,0.234135481128,10,0.194285742385,0.191877532181,6,0.301167307547,0.238984146164,0.181971052169,0.238108091647
8373,2026091304,0.242631402999,0.237979674555,10,0.197895088122,0.195351571642,6,0.0672886087647,0.305916408227,0.421277157657,0.26556819251
8374,2026091304,0.182725041408,0.180718204476,8,0.129141155073,0.128427997618,5,0.268218376337,0.117491016705,0.0998916719716,0.315424450504
8375,2026091304,0.168921783562,0.167333209385,10,0.137953901406,0.13708536615,6,0.12861250712,0.365020763252,0.14354417075,0.172784782613
8376,2026091304,0.317776668505,0.307495191693,10,0.233732892162,0.229567532815,5,0.267447484105,0.325193322944,0.431800745578,0.248299218417
8377,2026091304,0.158399403928,0.157087799205,10,0.139447666114,0.138550758275,5,0.105492513936,0.207576027388,0.136759407415,0.220901210902
8378,2026091304,0.194437878667,0.192024062985,10,0.17224131192,0.170557986508,6,0.207906461569,0.283580214754,0.178860934916,0.167943309461
8379,2026091304,0.211997264898,0.20887741907,10,0.154004148656,0.152798069605,6,0.190534031123,0.23688350744,0.215952092216,0.239859029874
8380,2026091304,0.220367129757,0.216867952353,5,0.220367129757,0.216867952353,5,0.269665873233,0.272719431366,0.167605566156,0.204288312991
8381,2026091304,0.260427963939,0.254695778174,8,0.18604118847,0.183924116244,5,0.292870111788,0.187249155379,0.36174284039,0.251773932893
8382,2026091304,0.203541968677,0.2007769121,10,0.169356628937,0.167755848136,6,0.272861395322,0.154139810652,0.29336154983,0.0955758883256
8383,2026091304,0.323922543231,0.313049387327,8,0.299822040206,0.291149746424,6,0.412017023239,0.399721100356,0.304460364481,0.203839224484
8384,2026091304,0.222889584999,0.219270452855,10,0.0937060106968,0.0934326988573,6,0.278783814234,0.194229623674,0.292882195677,0.145787488616
8385,2026091304,0.224535577365,0.220836739965,10,0.184789781345,0.182714764101,5,0.292562586811,0.250169879179,0.125682105642,0.344083506411
8386,2026091304,0.286187271879,0.278621815988,8,0.261921111264,0.256091533281,5,0.330594494307,0.259399373398,0.233965668896,0.343551996541
8387,2026091304,0.28747556934,0.27980967573,10,0.208571993898,0.205599259299,5,0.327090707846,0.253258263424,0.347435227594,0.283923170636
8388,2026091304,0.338010192473,0.325699821163,10,0.279798787585,0.272718843657,6,0.45181420056,0.347954530727,0.283031031973,0.342846432358
8389,2026091304,0.137984063689,0.13711496149,10,0.112398421512,0.111927476293,6,0.139401255943,0.187425087549,0.188507635991,0.148131725843
8390,2026091304,0.208762083244,0.205781306252,10,0.178171279322,0.176309566417,6,0.141140103844,0.257442431418,0.225527298001,0.256689436493
8391,2026091304,0.145863222125,0.144837484868,10,0.0870058628276,0.0867869802034,6,0.130716387186,0.207883468222,0.119942107609,0.121288931506
8392,2026091304,0.201567644223,0.198881426461,10,0.167828101048,0.166269956262,6,0.131071686354,0.231061770981,0.263953955061,0.263577894048
8393,2026091304,0.172775721861,0.171076803112,8,0.129645418857,0.128923912043,5,0.139276454517,0.290628632325,0.21927109601,0.111470507047
8394,2026091304,0.184586167727,0.18251794074,10,0.175172169934,0.173402155894,6,0.181195569864,0.235290828384,0.189612781526,0.163973617166
8395,2026091304,0.172972176602,0.171267501747,10,0.163567119925,0.162123860632,5,0.199135468421,0.192074756373,0.159078230063,0.135146389285
8396,2026091304,0.209970259781,0.206938033262,10,0.143898545104,0.142913477622,6,0.223231295839,0.267137511165,0.242492907711,0.149729511122
8397,2026091304,0.213798967428,0.210599863642,8,0.173591535313,0.171868629241,6,0.231557229787,0.293722684671,0.203441549621,0.132830840168
8398,2026091304,0.211503440812,0.208405091737,5,0.211503440812,0.208405091737,5,0.254104911734,0.324899914887,0.192188430523,0.136153430238
8399,2026091304,0.210245241933,0.207201224774,10,0.153064229118,0.151879963017,6,0.229094003814,0.169220855547,0.271390331589,0.261637679413
8400,2026091304,0.195654144862,0.193195207403,10,0.1727422507,0.171044311375,5,0.181805318663,0.328557315416,0.21841771438,0.0743284150885
8401,2026091304,0.197882943528,0.195339890485,10,0.189862841133,0.187613878258,6,0.245540411477,0.0620063269609,0.156323473645,0.335006862433
8402,2026091304,0.267204394402,0.261021607248,8,0.23731391922,0.232957034307,6,0.343884290098,0.305211438498,0.288590701572,0.312230665306
8403,2026091304,0.15684673566,0.155573077243,10,0.111596735065,0.11113576231,6,0.176421455154,0.131918706793,0.220233999347,0.182731994469
8404,2026091304,0.236631928499,0.232311952139,10,0.204534904988,0.201729631543,6,0.173868911524,0.244681086178,0.304453710155,0.256173369634
8405,2026091304,0.254110817848,0.248778983843,10,0.210780982506,0.207713907786,6,0.30889538582,0.126353573479,0.296861396083,0.505151616529
8406,2026091304,0.289309808656,0.281499436969,8,0.236829248621,0.232498614564,6,0.311101331019,0.327639692857,0.291258191328,0.288715225408
8407,2026091304,0.301563887903,0.292743131193,8,0.257662530782,0.252107922353,6,0.312244657675,0.246829840219,0.272679160589,0.448210460067
8408,2026091304,0.1548596567,0.153633494477,7,0.135424467373,0.134602610651,6,0.0848329161158,0.144323024606,0.244019588797,0.162952234043
8409,2026091304,0.208362064799,0.20539819545,10,0.155311264784,0.154074412521,5,0.265772813279,0.23845603782,0.0472118067983,0.310354549478
8410,2026091304,0.240877885121,0.236324777084,7,0.199038691522,0.196451286417,6,0.151822442245,0.215059678746,0.369309403282,0.291656409142
8411,2026091304,0.162034277687,0.160630938006,10,0.102558625928,0.102200552545,6,0.215237261749,0.129672070313,0.245097240578,0.163840247114
8412,2026091304,0.207319031488,0.204398952352,10,0.154959513389,0.153730992728,6,0.13549778489,0.312713646575,0.147696363183,0.390613443544
8413,2026091304,0.186761597302,0.184620062694,8,0.140921948165,0.1399964432,6,0.226336914507,0.184269741927,0.319673107459,0.27245838129
8414,2026091304,0.194182195681,0.191777795773,10,0.190048939974,0.187793420341,6,0.164486348554,0.177889659084,0.285979520313,0.236933440121
8415,2026091304,0.20541461348,0.202573390481,10,0.139818135932,0.138914097772,6,0.13910322026,0.1386282575,0.281141498953,0.283737676507
8416,2026091304,0.210550367089,0.207493231719,10,0.160762588875,0.159391809236,6,0.263176288414,0.388238808659,0.146860063068,0.0801319429052
8417,2026091304,0.209009195763,0.206017942519,10,0.0817663342916,0.0815845976552,6,0.209000659154,0.129544335388,0.190852004485,0.291690555558
8418,2026091304,0.198862515285,0.196281903509,10,0.177453377173,0.175613892367,6,0.179296395972,0.24572050137,0.243824762587,0.170216702103
8419,2026091304,0.2158020251,0.212513271376,8,0.0998922519767,0.099561315794,6,0.388427175395,0.233450847255,0.121199863898,0.197738166398
8420,2026091304,0.269189387888,0.262870398268,10,0.204867466261,0.202048637874,6,0.280912572995,0.191250028871,0.367843288019,0.344307560416
8421,2026091304,0.251035427801,0.245891732797,8,0.14602306635,0.144993972274,5,0.304629568503,0.298026521363,0.307861410955,0.109894395005
8422,2026091304,0.262416602048,0.256554469575,8,0.217033609397,0.213688926701,5,0.285793732261,0.272767611081,0.258237468051,0.407251123771
8423,2026091304,0.236270137711,0.231969658028,10,0.173828817243,0.172098892746,5,0.246860395665,0.195846106206,0.248335051238,0.361809051061
8424,2026091304,0.197568045722,0.195036989825,10,0.161842581258,0.160444182037,6,0.219112619815,0.26422497016,0.260141821519,0.109719080197
8425,2026091304,0.159416623042,0.158079757983,10,0.108450360706,0.10802717258,6,0.225884341148,0.229071052272,0.115626592226,0.124194249265
8426,2026091304,0.226328952688,0.222541977231,5,0.226328952688,0.222541977231,5,0.268841076107,0.192360598501,0.202852710232,0.370105775347
8427,2026091304,0.246858781357,0.241963606504,10,0.191751044416,0.189434971443,6,0.188230549465,0.151548617919,0.276416031031,0.422431043759
8428,2026091304,0.196622639543,0.194127378904,10,0.159876553291,0.158528162305,6,0.143531699502,0.266342639265,0.200427942431,0.26416643323
8429,2026091304,0.231687538034,0.227629063912,10,0.108024781778,0.107606540789,6,0.167457556885,0.408177759912,0.217325261044,0.152663322354
8430,2026091304,0.266953334947,0.260787637719,10,0.236328546167,0.23202492278,6,0.233376248709,0.355725321704,0.277876437303,0.188026623432
8431,2026091304,0.200023368759,0.197397778503,8,0.167978076055,0.166415781467,6,0.118465217646,0.222171319213,0.280689595341,0.190629744307
8432,2026091304,0.263380973828,0.257455143098,8,0.262559548991,0.256688002824,6,0.268601848016,0.31983368559,0.458978378834,0.262268192897
8433,2026091304,0.169635322092,0.168026685632,10,0.143016914015,0.142049744593,5,0.189020951939,0.175609371261,0.206367651514,0.261293730005
8434,2026091304,0.295495435493,0.287184930398,10,0.275807337427,0.269020253436,5,0.39621029609,0.122870042754,0.373633523022,0.364958563642
8435,2026091304,0.201711572051,0.199019657435,10,0.0840941134625,0.0838964397998,6,0.250823842117,0.171626501702,0.265970253615,0.378148931363
8436,2026091304,0.138873338998,0.137987411356,10,0.132586456544,0.131814961105,6,0.155095253799,0.190636959702,0.16499600308,0.101362608841
8437,2026091304,0.283989868914,0.276593759269,10,0.215947117406,0.212651806767,6,0.276557120875,0.358699603587,0.218991242613,0.363023798604
