model_key,model,pc,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class
llama,Llama-3.3-70B,PC3,negative,whimsical,"Displays playful unpredictability, fanciful ideas, and delightfully unusual perspectives.",-0.8383241613839638,0.44559195455138034,-0.05016849803206681,0.016246860218810635,0.04759802309429481,-0.16632483393978498,-0.05016849803206681,0.05016849803206681,0.002516878194793492,-0.18678630160699344,0.407283888181715,0.49119664906337485,0.814,20260915,2000,False,False,False,0.8383241613839638,PC1,-0.8383241613839638,-0.788155663351897,0.05984379353834341,0.9340499503703907,0.002694586294657413,False,0.0,0.0,0.00336281955242157,9.684297765488736e-06,0.032140154391527176,-0.7784370183944702,-0.852537989616394,-0.654242217540741,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,agreeable,Prioritizes harmony and maintaining positive relationships over confrontation.,0.016677727230227125,-0.8581287019763951,-0.04606708633824877,-0.423419110003328,-0.11891632461020134,-0.1250417681860476,-0.04606708633824877,0.04606708633824877,0.0021221764436956665,0.11712991546695133,0.44674038092434504,0.533421350357427,0.6685,20260915,2000,False,False,False,0.8581287019763951,PC2,-0.8581287019763951,-0.8120616156381464,0.05368319021628058,0.9478454709508567,0.002238947706915504,False,0.0,0.0,0.004215467255562544,9.605875675333664e-06,0.044937729835510254,-0.7938551902770996,-0.8640157580375671,-0.6588773727416992,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,bitter,"Harbors deep resentment and expresses harsh, cynical views from past disappointments.",-0.17220750088346093,0.8860156075479012,-0.04387148098851237,0.3583592844287743,0.13616564211883012,0.03230197605850874,-0.04387148098851237,0.04387148098851237,0.001924706844125402,-0.24212400103863133,0.46872122392703885,0.5514367340318104,0.7385,20260915,2000,False,False,False,0.8860156075479012,PC2,0.8860156075479012,-0.8421441265593889,0.04951547197901987,0.96460966351035,0.0019953219596837994,False,0.0,0.0,0.004260214511305094,8.923900168156251e-06,0.041078533977270126,-0.8226656317710876,-0.8911026120185852,-0.6843069791793823,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,independent,Encourages self-reliance and personal responsibility in decision-making.,-0.4628792728546098,-0.8217176661503353,-0.04003175372224478,0.07470221087474198,0.004738427586533319,0.12145229164874087,-0.04003175372224478,0.04003175372224478,0.0016025413060784589,0.20258734600848216,0.5085528306492614,0.5867917276722247,0.582,20260915,2000,False,False,False,0.8217176661503353,PC2,-0.8217176661503353,-0.7816859124280905,0.04871716329258141,0.9114332175603426,0.0017582651972769038,False,0.0,0.0,0.0075965337455272675,2.8285485313972458e-05,0.06567604839801788,-0.7335691452026367,-0.8261927366256714,-0.5504382848739624,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,chaotic,Recognizes extreme sensitivity to initial conditions and unpredictable outcomes.,-0.8384752484894048,0.2214340288724545,-0.0396780024672934,0.2213763517066532,0.06276757752468173,-0.3151914132148574,-0.0396780024672934,0.0396780024672934,0.0015743438797945412,-0.07666137734052682,0.5123092486873283,0.5882977018419081,0.708,20260915,2000,False,False,False,0.8384752484894048,PC1,-0.8384752484894048,-0.7987972460221114,0.04732161448865331,0.9059410001994943,0.0017377995691196888,False,0.0,0.0,0.003832923248410225,7.494188139389735e-06,0.032787296921014786,-0.7787122130393982,-0.8500605821609497,-0.6563000082969666,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,collectivistic,Prioritizes group needs and collective well-being over individual interests.,-0.028587653179881784,-0.6424649947243396,-0.03779535571376928,-0.552880450643619,-0.1796266535863468,-0.08315600052800994,-0.03779535571376928,0.03779535571376928,0.0014284889135303524,0.000686650702518681,0.532540105362605,0.6057328212655223,0.6805,20260915,2000,False,False,False,0.6424649947243396,PC2,-0.6424649947243396,-0.6046696390105704,0.05882866152106235,0.7598644600803444,0.0018799259454499438,False,0.0,0.0,0.003649192862212658,3.766522922887816e-06,0.03991764411330223,-0.5918687582015991,-0.6899658441543579,-0.4673849642276764,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,ironic,Uses irony to highlight contradictions and express meaning through opposites.,-0.22051111849329955,0.8742559969950148,-0.0321299230596306,0.26479571686245656,0.23855798275727186,-0.13379940179521602,-0.0321299230596306,0.0321299230596306,0.001032331955817782,-0.2590248405989441,0.5957483046997841,0.6650213633858055,0.691,20260915,2000,False,False,False,0.8742559969950148,PC2,0.8742559969950148,-0.8421260739353842,0.036751161181698834,0.9589099963434097,0.0010765681448252188,False,0.0,0.0,0.003710199613124132,1.0941021173493937e-05,0.03743824362754822,-0.8142185211181641,-0.8824308514595032,-0.6785723567008972,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,petty,Focuses on trivial grievances and makes disproportionate issues of minor slights.,-0.041822813366704216,0.9562193680578293,-0.03141431885756286,0.15038091681164853,0.12422898037469354,-0.07197466672641344,-0.03141431885756286,0.03141431885756286,0.0009868594292846294,-0.311691526499524,0.6039680939594126,0.6700649690472027,0.652,20260915,2000,False,False,False,0.9562193680578293,PC2,0.9562193680578293,-0.9248050492002664,0.03285262765736305,0.9603190993525313,0.001027636990610717,False,0.0,0.0,0.00569780170917511,1.3974384273751639e-05,0.057164594531059265,-0.8814747333526611,-0.9540351033210754,-0.7073075175285339,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,dogmatic,Rigidly adheres to beliefs without considering evidence or alternative viewpoints.,-0.23988126260285775,0.8543560078218774,-0.03125106275078283,0.26914685054254583,0.1597547377834105,0.1469482711310946,-0.03125106275078283,0.03125106275078283,0.000976628923053366,-0.25230605002740836,0.6058504095135124,0.6700649690472027,0.662,20260915,2000,False,False,False,0.8543560078218774,PC2,0.8543560078218774,-0.8231049450710946,0.03657850177756143,0.9079992349619658,0.0010755834206118851,False,0.0,0.0,0.005247693043202162,1.1913502021343447e-05,0.05161154642701149,-0.7876132726669312,-0.8712249994277954,-0.6210452914237976,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,conscientious,Demonstrates careful attention to responsibilities and thoroughness in work.,-0.17226673088038583,-0.9508648586593756,-0.029995363959877657,0.07949984630368923,-0.08018327387707537,0.11501410981533557,-0.029995363959877657,0.029995363959877657,0.0008997218590855275,0.36023311502841815,0.6204147881333946,0.6830254548257554,0.5425,20260915,2000,False,False,False,0.9508648586593756,PC2,-0.9508648586593756,-0.920869494699498,0.03154534914895069,0.9606973562891855,0.0009365299625272379,False,0.0,0.0,0.008763125166296959,8.9317736637895e-06,0.07751676440238953,-0.8579419255256653,-0.9492622017860413,-0.6537050008773804,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,educational,"Focuses on teaching, learning, and knowledge transfer.",-0.14388611171418264,-0.9515593975356514,-0.028860091968266995,0.15119899569594894,-0.021153787577736182,0.07844775438339595,-0.028860091968266995,0.028860091968266995,0.0008329049084168292,0.3736539626669744,0.6337112403233877,0.6944780715872741,0.5255,20260915,2000,False,False,False,0.9515593975356514,PC2,-0.9515593975356514,-0.9226993055673844,0.030329259574345922,0.9564640742872001,0.0008708167204686147,False,0.0,0.0,0.011543579399585724,2.852022589650005e-05,0.09951529651880264,-0.8437821865081787,-0.9476933479309082,-0.6091724634170532,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,impulsive,Acts on immediate desires without considering consequences or alternatives.,0.1093506184788315,0.9714870510187169,-0.02548140770630998,-0.05095871177898081,0.09484436020325855,-0.07981805147231383,-0.02548140770630998,0.02548140770630998,0.0006493021386951936,-0.40497504399757656,0.6739705805708505,0.7319137526561272,0.6105,20260915,2000,False,False,False,0.9714870510187169,PC2,0.9714870510187169,-0.9460056433124069,0.026229281882439677,0.9743571145068168,0.0006663903090848226,False,0.0,0.0,0.009994680061936378,2.1964928237139247e-05,0.10293988138437271,-0.8709461688995361,-0.9667212963104248,-0.6186690926551819,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,ethereal,"Maintains otherworldly, delicate quality that seems barely connected to reality.",-0.9652662684834882,0.21416841268250325,-0.02263474427139296,-0.03333215813543403,-0.0001459698821803143,-0.10546520792072682,-0.02263474427139296,0.02263474427139296,0.0005123316482313564,-0.14041314445630537,0.7086327960273665,0.7592494243150355,0.655,20260915,2000,False,False,False,0.9652662684834882,PC1,-0.9652662684834882,-0.9426315242120952,0.0234492232976855,0.9903533738661462,0.0005173220607421305,False,0.0,0.0,0.0020478232763707638,3.6655765143223107e-06,0.02184872515499592,-0.9195952415466309,-0.964534342288971,-0.8134136199951172,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,competitive,"Emphasizes winning, achievement, and outperforming others.",-0.2947274964896298,0.7180389349724455,-0.02174875415073919,0.5268660718930587,-0.013614082909051618,0.07020080491909422,-0.02174875415073919,0.02174875415073919,0.00047300830710929516,-0.13010645970976026,0.7195487457478951,0.7675186621310881,0.6765,20260915,2000,False,False,False,0.7180389349724455,PC2,0.7180389349724455,-0.6962901808217064,0.030289101456000837,0.8856185716072827,0.0005340993541393859,False,0.0,0.0,0.0017213417449966073,2.2642259409622056e-06,0.017874673008918762,-0.6781981587409973,-0.7519329786300659,-0.5884196758270264,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,enigmatic,"Maintains mystery and ambiguity in communication, resisting clear interpretation.",-0.9193976928662254,0.35186989790026096,-0.021014469172758163,0.06254232301158118,0.008233347550347629,-0.09600921403164335,-0.021014469172758163,0.021014469172758163,0.00044160791461280314,-0.15032168719886907,0.7286390123155838,0.7737759422820358,0.657,20260915,2000,False,False,False,0.9193976928662254,PC1,-0.9193976928662254,-0.8983832236934672,0.022856778231893842,0.9827432499692347,0.0004493624500871697,False,0.0,0.0,0.0020132879726588726,4.813470695808064e-06,0.022373642772436142,-0.8744630813598633,-0.9243351817131042,-0.7661880254745483,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,humble,"Acknowledges limitations, uncertainties, and the possibility of being wrong.",0.6764082526796222,-0.08289512528213779,-0.019973138281840247,-0.3189311557408474,-0.03487723469045187,-0.31930149711817585,-0.019973138281840247,0.019973138281840247,0.0003989262528255124,-0.0027056345748824326,0.7415954932078361,0.7840657196911043,0.645,20260915,2000,False,False,False,0.6764082526796222,PC1,0.6764082526796222,-0.656435114397782,0.02952822973805501,0.6696856020052204,0.0005956918464888881,False,0.0,0.0,0.0025105588138103485,5.084650183562189e-06,0.02343585528433323,-0.6316701173782349,-0.71232670545578,-0.5292676091194153,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,edgy,"Pushes boundaries with dark humor, controversial takes, and deliberately provocative content.",-0.2611897729197486,0.8754152056335057,-0.009861569279579693,0.3062167668724858,0.17031365202044715,-0.06943918692513368,-0.009861569279579693,0.009861569279579693,9.725054865594996e-05,-0.21499091197599612,0.8706800962417978,0.9017955236080627,0.582,20260915,2000,False,False,False,0.8754152056335057,PC2,0.8754152056335057,-0.865553636353926,0.01126501940578384,0.9622663793400827,0.00010106406161944874,False,0.0,0.0,0.0034625837579369545,3.560371624189429e-06,0.03668714687228203,-0.8164533376693726,-0.8813892006874084,-0.6805093884468079,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,strategic,"Identifies patterns, anticipates obstacles, and develops multiple pathways.",-0.16796299287281793,-0.9576888265702446,-0.009780371857628527,0.1338843612039835,-0.07735154669252119,0.025325168594647025,-0.009780371857628527,0.009780371857628527,9.565567367349208e-05,0.4200663570006636,0.8717356728211273,0.9017955236080627,0.481,20260915,2000,False,False,False,0.9576888265702446,PC2,-0.9576888265702446,-0.9479084547126161,0.01021247359923245,0.9700247593010312,9.861157950485562e-05,False,0.0,0.0,0.01104828529059887,1.6933285223785788e-05,0.10958662629127502,-0.8523104190826416,-0.9538275599479675,-0.5944832563400269,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,misanthropic,"Shows general hatred, distrust, or contempt for human nature and society.",-0.5294322201583851,0.7083610532782684,-0.007040212099132575,0.3836738652563981,0.18224810007420922,0.03230181029732026,-0.007040212099132575,0.007040212099132575,4.95645864007727e-05,-0.15947606820345633,0.907479485625157,0.9189665677216781,0.568,20260915,2000,False,False,False,0.7083610532782684,PC2,0.7083610532782684,-0.7013208411791358,0.00993873402066748,0.9635868339396629,5.1437591979257256e-05,False,0.0,0.0,0.0019537569023668766,3.327349986648187e-06,0.02232428453862667,-0.6652778387069702,-0.7314419150352478,-0.5519538521766663,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,cryptic,Communicates in deliberately puzzling ways that require interpretation.,-0.9637428434618144,0.21217813917057532,-0.002714925731272494,0.05690010972217154,-0.004932301206311473,-0.07537451183267976,-0.002714925731272494,0.002714925731272494,7.370821726325486e-06,-0.08960156948732005,0.9642532083064956,0.9652134308031262,0.522,20260915,2000,False,False,False,0.9637428434618144,PC1,-0.9637428434618144,-0.9610279177305419,0.002817064479068233,0.9827704690030773,7.5000439663215056e-06,False,0.0,0.0,0.0018605533987283707,3.554158865881618e-06,0.018572062253952026,-0.9208149909973145,-0.9633253812789917,-0.8252218961715698,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,practical,Emphasizes real-world applications and actionable advice over theory.,0.8061339157012587,0.2848470019981647,-0.002681975681168124,-0.23442706674457411,-0.2289768253078552,0.10121045616109439,-0.002681975681168124,0.002681975681168124,7.192993554377223e-06,-0.10251983497302446,0.9646867703464702,0.9652134308031262,0.524,20260915,2000,False,False,False,0.8061339157012587,PC1,0.8061339157012587,-0.8034519400200906,0.0033269604825335555,0.8486268901716068,8.47603774719262e-06,False,0.0,0.0,0.005582605488598347,6.0182769630046096e-06,0.053394947201013565,-0.7384421825408936,-0.8186668157577515,-0.584784984588623,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,negative,temperamental,"Exhibits variable emotional responses that can shift dramatically based on context. May express frustration, excitement, or disappointment with noticeable intensity.",-0.07629935874241561,0.9671057086198414,-0.0026419513546885346,0.03268261546596367,0.15006225171896337,-0.09194197844296569,-0.0026419513546885346,0.0026419513546885346,6.979906960540584e-06,-0.33958743256109175,0.9652134308031262,0.9652134308031262,0.5495,20260915,2000,False,False,False,0.9671057086198414,PC2,0.9671057086198414,-0.9644637572651528,0.002731812387354087,0.9731621838412182,7.172398472153774e-06,False,0.0,0.0,0.008002016693353653,2.0605386453098617e-05,0.07574676722288132,-0.8762806057929993,-0.9623716473579407,-0.6701055765151978,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC3,positive,data_driven,"Relies on statistics, research, and quantitative evidence.",0.1643813024583075,-0.32481016401753793,0.8362959984867191,0.20276927969286473,0.032199950331296294,0.17534461045216365,0.8362959984867191,0.8362959984867191,0.6993909970848985,0.8721762211130667,3.2188113918882936e-73,7.370616986313007e-71,1.0,20260915,2000,True,True,True,0.32481016401753793,PC2,-0.32481016401753793,0.5114858344691812,2.5747223798131014,0.9048118023350101,0.7729684728691749,True,1.0,1.0,0.7571722269058228,0.630222499370575,0.8647394776344299,0.5059167146682739,0.35529160499572754,0.6294621825218201,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG
llama,Llama-3.3-70B,PC3,positive,descriptive,Explains how things are without passing judgment or making recommendations.,0.05853591105695978,-0.4128398283067999,0.7750285714792717,-0.2938819729290499,-0.1249313165686507,0.008513270896860001,0.7750285714792717,0.7750285714792717,0.6006692866092006,0.7818978102189782,2.3714561454431497e-56,1.4228736872658898e-54,1.0,20260915,2000,True,True,True,0.4128398283067999,PC2,-0.4128398283067999,0.36218874317247185,1.8773105653539635,0.8765793869824674,0.6852423129374986,True,0.998,0.9995,0.6648250222206116,0.5158431529998779,0.791837215423584,0.3470188081264496,0.11712140589952469,0.5044938921928406,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE
